basename,max_tensor_diff,mean_tensor_diff,max_prob_diff,argmax_tf,argmax_pil,argmax_nb04,agree_pil_tf,agree_pil_nb04
PublicTest_87724897.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_87739948.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_87821224.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_87834425.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_8807439.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_88085937.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_88420742.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_88558122.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_88659438.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_89139321.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_89354196.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_89420020.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_89421273.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_89722367.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_89771874.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_89957354.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_90129237.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_90347378.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_90378794.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_90606955.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_90906370.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_91336201.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_91350708.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_9139860.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_91502575.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_91832148.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_91989040.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_92063997.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_9211328.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_92150074.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_9227570.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_93035101.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_9355068.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_93558553.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_93687979.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_93750598.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_93755857.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_939823.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_94047538.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_94143318.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_94143737.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_94398991.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_94411811.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_9442610.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_94454233.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_94771272.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_94892531.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_94935984.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_94948547.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_94978869.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_95011486.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_95083562.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_95102468.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_95548862.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_95568842.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_95625709.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_96057304.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_96104154.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_9617686.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_96319460.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_96323579.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_96387819.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_96557391.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_96718734.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_96736762.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_97098619.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_97566169.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_97580990.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_97727923.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_97851526.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_98588078.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_98688227.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_98706886.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_98752607.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_98768812.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_98981806.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_99187740.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_99365116.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_99509833.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_99607072.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_99646813.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_99743122.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_11387162.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_1145545.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_1274561.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_15466645.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_15595284.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_16053137.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_1799001.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_1829684.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_20464211.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_2183494.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_28485599.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_30164595.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_31237465.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_32023453.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_35686619.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_37923555.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_39191720.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_41393563.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_41633403.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_42217610.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_43293519.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_48565094.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_48953105.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_49034123.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_52803288.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_56572858.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_57331986.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_57583458.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_58268614.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_59459424.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_60245179.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_67431170.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_67559665.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_67735286.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_70868923.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_75779.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_75786377.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_75935933.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_78907529.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_79534348.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_82624961.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_83844004.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_84280276.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_84732279.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_85498443.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_85587942.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_86861373.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_86888698.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_89570683.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_93710701.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_96161493.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_9727119.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_97476336.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_98815442.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_99162116.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_9982221.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_10150476.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_10434403.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_10640936.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_10889919.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_10918056.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_11033149.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_11067233.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_11341474.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_1156070.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_11644558.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_1176231.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_11794960.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_11909521.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_11980817.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_12094155.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_12141921.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_12212699.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_12214722.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_12382650.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_12530044.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_12576341.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_12834886.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_13298610.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_13434826.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_13590004.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_13690312.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_14308651.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_14504897.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_14530216.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_14552187.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_14562440.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_14634017.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_14725767.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_14799038.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_15288557.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_15426844.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_15468267.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_15513858.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_15622568.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_16406476.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_16937676.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_16999378.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_17144661.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_17231955.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_17708119.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_17776664.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_18140182.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_181976.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_18248685.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_1833321.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_18695448.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_18699376.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_18874214.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_18887977.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_19208071.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_19403573.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_19459861.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_1953927.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_19934586.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_1993563.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_19991357.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_20103075.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_20185613.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_20506001.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_21094378.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_21139848.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_21255570.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_21354785.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_21540065.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_21596649.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_21625918.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_21646693.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_21789246.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_21790970.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_21944681.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_22003953.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_22444560.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_23095764.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_23140926.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_23808994.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_23835267.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_2397242.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_24421404.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_24421678.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_24478472.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_24587909.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_24599099.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_2473254.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_24843180.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_24866713.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_24939765.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_24988488.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_25197269.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_25295850.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_25538177.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_25539273.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_25701502.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_25824648.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_26667133.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_26755252.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_26800739.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_26892656.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_26901.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_26965689.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_2725530.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_27550898.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_27969637.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_28144831.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_28257424.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_28361451.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_29131785.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_29394930.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_30043768.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_30139396.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_30717459.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_3086594.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_30887285.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_30962240.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_31261199.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_3129291.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_31519893.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_3153715.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_31930531.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_32121334.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_33230360.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_33267203.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_33783161.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_34231050.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_34419475.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_34546767.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_34725898.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_35332421.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_35473375.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_35575543.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_3565829.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_35942707.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_35972548.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_3598893.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_3604561.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_36087891.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_36469706.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_36482124.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_36552677.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_37108590.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_37823738.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_38533374.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_3858920.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_38753807.jpg,0.0,0.0,0.0,0,0,4,1,0
PublicTest_38757003.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_38851778.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_38922004.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_39114922.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_39310903.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_39595925.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_39772948.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_40089687.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_40273600.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_40298698.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_40311570.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_40423206.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_40981629.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_41247372.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_41415927.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_4163932.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_41743385.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_41751585.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_41849972.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_42109927.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_42755313.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_42800790.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_4289779.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_43010364.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_43074366.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_43267704.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_43304350.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_43305510.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_43491160.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_43997808.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_44079592.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_44139516.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_44193720.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_44233912.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_44296746.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_44457627.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_44530302.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_4471513.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_4506555.jpg,0.0,0.0,0.0,1,1,1,1,1
PublicTest_45316789.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_4536412.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_4555024.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_45660596.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_45742840.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_4600014.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_46279040.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_46537524.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_47096185.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_47128693.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_47196221.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_47272764.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_47273940.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_47368423.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_47465743.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_47502306.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_4791295.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_48037868.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_48043281.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_48109397.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_48286360.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_48535769.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_48672907.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_48705256.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_4883166.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_48885331.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_49043926.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_49414561.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_49583118.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_49651304.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_49809277.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_49838260.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_50055739.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_50181562.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_50361848.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_50859184.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_50929410.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_50942982.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_51122084.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_51339548.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_51379102.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_51458119.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_51722533.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_51813787.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_52400353.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_52415675.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_52543058.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_52603425.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_53004638.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_53102731.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_53132554.jpg,0.0,0.0,0.0,3,3,2,1,0
PublicTest_5323878.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_53277691.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_53280535.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_53705746.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_53861404.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_54035618.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_54050404.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_54093298.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_54848341.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_55137844.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_55321818.jpg,0.0,0.0,0.0,0,0,0,1,1
